ticker,date,open,high,low,close,volume
CII,2015-01-01,7.48,7.56,7.4,7.44,1065307.42
CII,2015-02-01,5.66,5.71,5.6,5.63,817328.93
CII,2015-03-01,8.41,8.48,8.34,8.39,1063556.77
CII,2015-04-01,8.16,8.34,8.04,8.21,2488941.33
CII,2015-05-01,8.67,8.84,8.51,8.65,2962165.81
CII,2015-06-01,10.62,10.83,10.5,10.71,5867758.67
CII,2015-07-01,12.43,12.71,12.23,12.5,4113920.0
CII,2015-08-01,11.12,11.36,10.93,11.11,4067917.42
CII,2015-09-01,10.54,10.68,10.42,10.53,2119301.67
CII,2015-10-01,11.27,11.38,11.19,11.28,2310080.65
CII,2015-11-01,10.46,10.59,10.33,10.42,2513996.33
CII,2015-12-01,11.0,11.12,10.92,11.02,630824.52
CII,2016-01-01,9.89,10.02,9.78,9.93,975849.68
CII,2016-02-01,8.54,8.64,8.5,8.59,672007.93
CII,2016-03-01,12.02,12.14,11.93,12.02,1585286.77
CII,2016-04-01,11.33,11.44,11.21,11.35,1562564.67
CII,2016-05-01,11.29,11.37,11.2,11.3,731351.94
CII,2016-06-01,13.1,13.18,12.97,13.11,626695.33
CII,2016-07-01,12.47,12.6,12.35,12.5,1148652.26
CII,2016-08-01,13.73,13.92,13.63,13.79,1968594.84
CII,2016-09-01,14.27,14.41,14.14,14.29,1077227.33
CII,2016-10-01,14.21,14.32,14.02,14.19,1405759.68
CII,2016-11-01,15.06,15.17,14.96,15.07,637580.0
CII,2016-12-01,14.52,14.57,14.37,14.47,440210.97
CII,2017-01-01,12.17,12.39,12.03,12.23,771297.74
CII,2017-02-01,16.0,16.31,15.75,16.12,1314725.36
CII,2017-03-01,20.15,20.51,19.85,20.22,1644778.71
CII,2017-04-01,17.26,17.42,17.03,17.2,955527.33
CII,2017-05-01,19.3,19.62,19.06,19.33,1166522.58
CII,2017-06-01,20.61,20.75,20.33,20.49,804155.67
CII,2017-07-01,17.99,18.11,17.71,17.84,638035.81
CII,2017-08-01,18.81,19.08,18.59,18.86,585303.87
CII,2017-09-01,16.03,16.13,15.79,15.93,490419.0
CII,2017-10-01,17.37,17.56,17.03,17.33,808106.45
CII,2017-11-01,17.24,17.42,17.07,17.25,1477851.33
CII,2017-12-01,17.19,17.38,16.91,17.18,732636.45
CII,2018-01-01,19.65,19.86,19.39,19.7,1019310.32
CII,2018-02-01,14.11,14.33,13.83,14.03,717123.93
CII,2018-03-01,17.22,17.42,16.96,17.13,571749.35
CII,2018-04-01,14.91,15.21,14.6,14.99,543815.67
CII,2018-05-01,15.69,15.88,15.28,15.69,397698.39
CII,2018-06-01,13.99,14.17,13.7,14.0,454943.67
CII,2018-07-01,13.76,14.0,13.45,13.79,586007.42
CII,2018-08-01,14.19,14.37,14.06,14.28,269505.16
CII,2018-09-01,12.04,12.15,11.93,12.08,331490.0
CII,2018-10-01,13.8,13.96,13.59,13.82,511359.35
CII,2018-11-01,13.67,13.93,13.55,13.83,536833.67
CII,2018-12-01,12.36,12.5,12.27,12.41,517386.13
CII,2019-01-01,12.61,12.77,12.29,12.57,465185.16
CII,2019-02-01,9.17,9.29,9.04,9.18,899029.64
CII,2019-03-01,12.05,12.23,11.91,12.08,802713.23
CII,2019-04-01,11.26,11.35,11.11,11.25,174628.0
CII,2019-05-01,12.09,12.19,11.97,12.11,275441.61
CII,2019-06-01,11.09,11.18,10.94,11.1,247418.67
CII,2019-07-01,11.96,12.09,11.85,12.0,300732.9
CII,2019-08-01,10.89,11.04,10.76,10.94,366565.81
CII,2019-09-01,10.07,10.19,9.99,10.09,443926.0
CII,2019-10-01,13.19,13.37,12.98,13.19,528693.55
CII,2019-11-01,12.36,12.52,12.19,12.36,256940.33
CII,2019-12-01,11.8,11.91,11.64,11.78,159787.1
CII,2020-01-01,9.68,9.92,9.57,9.79,300166.13
CII,2020-02-01,11.84,11.96,11.62,11.86,235262.07
CII,2020-03-01,10.56,10.83,10.23,10.59,453839.35
CII,2020-04-01,9.34,9.56,9.2,9.39,763768.33
CII,2020-05-01,9.5,9.64,9.38,9.47,716612.26
CII,2020-06-01,10.32,10.48,10.16,10.29,1505406.0
CII,2020-07-01,9.75,9.88,9.63,9.77,980208.06
CII,2020-08-01,8.89,9.03,8.82,8.9,760941.61
CII,2020-09-01,9.39,9.47,9.31,9.36,991581.0
CII,2020-10-01,9.65,9.76,9.52,9.62,1496198.71
CII,2020-11-01,9.21,9.33,9.13,9.22,1069208.67
CII,2020-12-01,10.96,11.15,10.82,11.05,2221699.03
